sid,city,longitude,latitude,time,season,type,gvi
521078,Chengdu,104.0074157,30.72499512,202005,1,0,0.155283565
508202,Chengdu,104.0478911,30.55609285,202005,1,0,0.22630353
769567,Chengdu,104.0617861,30.65990418,202005,1,0,0.261711516
650435,Chengdu,104.0743152,30.59109254,202005,1,0,0.048023727
614869,Chengdu,104.0791873,30.48328894,202005,1,0,0.117333623
576270,Chengdu,104.0437228,30.55194258,202005,1,0,0.053378183
473496,Chengdu,103.9441746,30.99102795,202005,1,0,0.089820602
432599,Chengdu,104.0534527,30.66175988,202005,1,0,0.098213252
780258,Chengdu,103.9291502,30.76363145,202005,1,0,0.184208623
438219,Chengdu,104.0722701,30.6468176,202005,1,0,0.179033565
602576,Chengdu,104.04289,30.6126885,202005,1,0,0.196215278
757862,Chengdu,104.0528095,30.66012521,202005,1,0,0.182659144
615336,Chengdu,104.0687716,30.48307609,202005,1,0,0.098444734
580350,Chengdu,103.9583638,30.94168197,202005,1,0,0.011792535
630241,Chengdu,104.0088277,30.6427297,202005,1,0,0.078530093
433257,Chengdu,104.075374,30.65413541,202005,1,0,0.007737269
662373,Chengdu,104.0674495,30.51275019,202005,1,0,0.054644097
622564,Chengdu,104.0381447,30.51794524,202005,1,0,0.033252315
521022,Chengdu,103.9976189,30.73362425,202005,1,0,0.080762442
522288,Chengdu,103.9723562,30.67665249,202005,1,0,0.052201968
570028,Chengdu,104.0756145,30.5844595,202005,1,0,0.086556713
747461,Chengdu,104.0840041,30.66643814,202005,1,0,0.04640625
713844,Chengdu,104.1133003,30.63283903,202005,1,0,0.137226563
476033,Chengdu,104.0125245,30.63546009,202005,1,0,0.118033854
590545,Chengdu,104.0893589,30.64868294,202005,1,0,0.183369502
622541,Chengdu,104.0390634,30.52088215,202005,1,0,0.040298032
426997,Chengdu,103.9580617,30.94440115,202005,1,0,0.234299769
752577,Chengdu,104.0218059,30.62432652,202005,1,0,0.099283854
777028,Chengdu,104.0187012,30.71008091,202005,1,0,0.076886574
590330,Chengdu,104.0806144,30.65242734,202005,1,0,0.151006944
439490,Chengdu,104.0538954,30.66539857,202005,1,0,0.068111979
650591,Chengdu,104.0391944,30.57847878,202005,1,0,0.087515914
505230,Chengdu,103.9670639,30.73678306,202005,1,0,0.078916377
783356,Chengdu,104.0469203,30.57764236,202005,1,0,0.172962963
593843,Chengdu,104.138749,30.82179526,202005,1,0,0.219969618
745006,Chengdu,104.0845467,30.66603643,202005,1,0,0.201594329
643649,Chengdu,104.035027,30.61359287,202005,1,0,0.004134838
618596,Chengdu,104.0534791,30.66874963,202005,1,0,0.041783854
434699,Chengdu,104.0819099,30.65198558,202005,1,0,0.115028935
755569,Chengdu,103.998583,30.69301419,202005,1,0,0.2639511
505096,Chengdu,103.9540454,30.74612752,202005,1,0,0.271420718
748601,Chengdu,104.0278614,30.67132695,202005,1,0,0.084237558
794831,Chengdu,104.1361208,30.69508982,202008,2,0,0.22844184
612584,Chengdu,104.2036959,30.56226365,202008,2,0,0.110924479
527570,Chengdu,104.157145,30.79090418,202008,2,0,0.172576678
736847,Chengdu,104.0730606,30.73445235,202008,2,0,0.103721065
772155,Chengdu,104.1338586,30.78543268,202008,2,0,0.248629919
782172,Chengdu,104.0647064,30.6882618,202008,2,0,0.023667535
624881,Chengdu,104.1316527,30.78297172,202008,2,0,0.227855903
520470,Chengdu,104.1367855,30.7717283,202008,2,0,0.237783565
802022,Chengdu,103.6703744,31.04472582,202008,2,0,0.16495081
625387,Chengdu,104.1711312,30.83170288,202008,2,0,0.117667824
625351,Chengdu,104.1732588,30.8364534,202008,2,0,0.141112558
802037,Chengdu,103.6728435,31.04540747,202008,2,0,0.122417535
460817,Chengdu,104.076299,30.68661677,202008,2,0,0.018051215
487021,Chengdu,104.141985,30.76289961,202008,2,0,0.251990741
527168,Chengdu,104.1411852,30.76435055,202008,2,0,0.229564525
631827,Chengdu,104.2155103,30.58770074,202008,2,0,0.027306134
440057,Chengdu,103.9400504,30.60661668,202008,2,0,0.023489583
612501,Chengdu,104.2119762,30.57967013,202008,2,0,0.092745949
726818,Chengdu,104.0727787,30.74267885,202008,2,0,0.18734809
625405,Chengdu,104.1703285,30.82980799,202008,2,0,0.096995081
526384,Chengdu,103.9962874,30.75973494,202008,2,0,0.088138021
501878,Chengdu,104.1691689,30.80707721,202008,2,0,0.252258391
520261,Chengdu,104.1593039,30.79392379,202008,2,0,0.160585938
615744,Chengdu,104.0693936,30.49108916,202008,2,0,0.14448206
617686,Chengdu,104.1049602,30.48304348,202008,2,0,0.023117766
625429,Chengdu,104.1690316,30.82685917,202008,2,0,0.155719039
527664,Chengdu,104.1467532,30.78097642,202008,2,0,0.445944734
670160,Chengdu,103.9177341,30.56626148,202008,2,0,0.009114583
664136,Chengdu,103.9252799,30.5766945,202008,2,0,0.046445313
526406,Chengdu,104.0080307,30.74537897,202008,2,0,0.032264178
448977,Chengdu,103.7957973,30.64849002,202008,2,0,0.159968171
626294,Chengdu,104.1702839,30.82510285,202008,2,0,0.165782697
501915,Chengdu,104.1657816,30.80167992,202008,2,0,0.129003183
632018,Chengdu,104.2048188,30.56495791,202008,2,0,0.211365741
527596,Chengdu,104.1591736,30.79338501,202008,2,0,0.205779803
664029,Chengdu,103.9220523,30.57265579,202008,2,0,0.09088831
709828,Chengdu,104.0878513,30.69564183,202008,2,0,0.037756076
431233,Chengdu,103.9882544,30.76119293,202008,2,0,0.012896412
527499,Chengdu,104.1501602,30.73573032,202008,2,0,0.121135706
624217,Chengdu,104.1523454,30.80119151,202008,2,0,0.160400752
501895,Chengdu,104.1641096,30.79957371,202008,2,0,0.20495515
562681,Chengdu,104.0730845,30.75803305,202008,2,0,0.017369792
458740,Chengdu,103.6825072,31.04676575,202008,2,0,0.289905961
464078,Chengdu,104.0508601,30.48777564,202008,2,0,0.241183449
737844,Chengdu,104.1431166,30.82016786,202008,2,0,0.099720775
518247,Chengdu,104.1757683,30.82229055,202008,2,0,0.065626447
527257,Chengdu,104.1442848,30.75998864,202008,2,0,0.18765625
460838,Chengdu,104.0686759,30.68833883,202008,2,0,0.035606192
527748,Chengdu,104.1370134,30.7722738,202008,2,0,0.288550347
574062,Chengdu,104.1633221,30.81721028,202008,2,0,0.081076389
625472,Chengdu,104.1666739,30.82219625,202008,2,0,0.172837095
617513,Chengdu,104.0840619,30.4878968,202008,2,0,0.109402488
426564,Chengdu,104.0283718,30.59286389,202009,2,0,0.112317708
431358,Chengdu,103.9978832,30.69176727,202009,2,0,0.136108218
469459,Chengdu,104.2149428,30.86049906,202009,2,0,0.127141204
562550,Chengdu,103.4960933,30.39372247,202011,3,0,0.252779225
590852,Chengdu,103.4765658,30.38810264,202011,3,0,0.14780816
489363,Chengdu,103.4839056,30.38838435,202011,3,0,0.217842882
590866,Chengdu,103.4781756,30.3871792,202011,3,0,0.030640914
560417,Chengdu,103.488276,30.39277408,202011,3,0,0.205309606
562522,Chengdu,103.4950676,30.40424519,202011,3,0,0.087391493
561994,Chengdu,103.4848744,30.39931853,202011,3,0,0.129266493
561970,Chengdu,103.4845692,30.40193464,202011,3,0,0.118162616
562357,Chengdu,103.4699146,30.397505,202011,3,0,0.319567419
701714,Chengdu,103.4714039,30.391849,202011,3,0,0.043997396
562365,Chengdu,103.4855176,30.39537662,202011,3,0,0.143111979
560436,Chengdu,103.494554,30.39342944,202011,3,0,0.308823785
562520,Chengdu,103.495159,30.40374617,202011,3,0,0.184114583
561980,Chengdu,103.4852939,30.39565557,202011,3,0,0.164796007
562370,Chengdu,103.4881487,30.39555677,202011,3,0,0.062925347
562374,Chengdu,103.490322,30.39573948,202011,3,0,0.125115741
489388,Chengdu,103.4788088,30.38706856,202011,3,0,0.081970486
561996,Chengdu,103.4856679,30.39256518,202011,3,0,0.053993056
590800,Chengdu,103.4792147,30.38702428,202011,3,0,0.144273727
560434,Chengdu,103.4940263,30.39337548,202011,3,0,0.27505353
560424,Chengdu,103.4908398,30.39303525,202011,3,0,0.141115451
562367,Chengdu,103.4866669,30.39540906,202011,3,0,0.086105324
560416,Chengdu,103.4877364,30.39273637,202011,3,0,0.247649016
562407,Chengdu,103.4843408,30.39529208,202011,3,0,0.323126447
562001,Chengdu,103.4854389,30.39413294,202011,3,0,0.213980035
562556,Chengdu,103.4957312,30.39527147,202011,3,0,0.198819444
562377,Chengdu,103.4919248,30.39586145,202011,3,0,0.154646991
590790,Chengdu,103.4806095,30.38721959,202011,3,0,0.145907118
562396,Chengdu,103.4784641,30.39505491,202011,3,0,0.284147859
701700,Chengdu,103.471871,30.39273266,202011,3,0,0.115135995
561992,Chengdu,103.4849277,30.39884449,202011,3,0,0.187864583
562383,Chengdu,103.4949208,30.39609383,202011,3,0,0.171443866
562362,Chengdu,103.4722912,30.39647391,202011,3,0,0.33572772
562361,Chengdu,103.4718359,30.39666602,202011,3,0,0.231561053
562016,Chengdu,103.4857821,30.39113193,202011,3,0,0.105028935
562406,Chengdu,103.4837332,30.39524956,202011,3,0,0.287398727
561963,Chengdu,103.484775,30.39987606,202011,3,0,0.035153356
562369,Chengdu,103.4876905,30.39551112,202011,3,0,0.067327836
590848,Chengdu,103.4774133,30.38765583,202011,3,0,0.137200521
562405,Chengdu,103.4830678,30.39520366,202011,3,0,0.330070891
562378,Chengdu,103.4922154,30.39588262,202011,3,0,0.1285489
562364,Chengdu,103.4732644,30.39617988,202011,3,0,0.254586227
562513,Chengdu,103.4952582,30.40164659,202011,3,0,0.286999421
489368,Chengdu,103.4828959,30.38802001,202011,3,0,0.222340856
562006,Chengdu,103.4858222,30.39169614,202011,3,0,0.117596933
489371,Chengdu,103.48241,30.38782768,202011,3,0,0.233790509
562549,Chengdu,103.4954414,30.40021791,202011,3,0,0.242941262
562381,Chengdu,103.493875,30.39602375,202011,3,0,0.126377315
562375,Chengdu,103.4908288,30.3957774,202011,3,0,0.090264757
562014,Chengdu,103.4859424,30.39063443,202011,3,0,0.123543113
701722,Chengdu,103.4709919,30.3910274,202011,3,0,0.235863715
588600,Chengdu,103.5082619,30.19226139,202012,3,0,0.096792535
458303,Chengdu,103.9194053,30.58639311,202012,3,0,0.112207755
531114,Chengdu,103.8636562,30.69702845,202012,3,0,0.188997396
566831,Chengdu,103.9433879,30.93425282,202012,3,0,0.008695023
720386,Chengdu,103.8395129,30.72382682,202012,3,0,0.05041088
666043,Chengdu,103.9058441,30.60037596,202012,3,0,0.11750434
786900,Chengdu,103.6824175,30.61363134,202012,3,0,0.017239583
572548,Chengdu,103.5107561,30.2022123,202012,3,0,0.171184896
560326,Chengdu,103.6650781,30.63445691,202012,3,0,0.142518808
797511,Chengdu,103.9211362,30.56108609,202012,3,0,0.045389178
541055,Chengdu,103.9147942,30.58091417,202012,3,0,0.240989583
787011,Chengdu,103.6883968,30.607301,202012,3,0,0.055118634
787597,Chengdu,103.6914459,30.61072838,202012,3,0,0.106575521
796598,Chengdu,103.4775889,30.39982771,202012,3,0,0.064856771
500032,Chengdu,103.8908986,30.56207362,202012,3,0,0.025309606
667333,Chengdu,103.9014019,30.58764115,202012,3,0,0.148090278
440454,Chengdu,103.9273555,30.58948795,202012,3,0,0.092105035
663702,Chengdu,103.9225896,30.56888229,202012,3,0,0.005484664
538653,Chengdu,103.929871,30.5634047,202012,3,0,0.241818576
472463,Chengdu,103.9495178,30.99885085,202012,3,0,0.08052662
452092,Chengdu,103.8235297,30.70987698,202012,3,0,0.1229239
453143,Chengdu,103.8327672,30.72554621,202012,3,0,0.27749566
788038,Chengdu,103.6632056,30.64066062,202012,3,0,0.237045718
718860,Chengdu,103.8183171,30.70739352,202012,3,0,0.102437789
440451,Chengdu,103.9268704,30.58951317,202012,3,0,0.081542245
586846,Chengdu,103.8378789,30.72689862,202012,3,0,0.018532986
544478,Chengdu,103.5250688,30.57070525,202012,3,0,0.036222512
478251,Chengdu,103.8709692,30.71008984,202012,3,0,0.166731771
529589,Chengdu,103.8664039,30.68346608,202012,3,0,0.00947338
529551,Chengdu,103.8623466,30.68567251,202012,3,0,0.092498553
786988,Chengdu,103.688438,30.61358908,202012,3,0,0.055928819
724721,Chengdu,103.8250178,30.72341328,202012,3,0,0.066906829
731156,Chengdu,103.8913698,30.66569902,202012,3,0,0.082404514
539111,Chengdu,103.9098684,30.58449245,202012,3,0,0.200591725
507423,Chengdu,103.5201666,30.58552974,202012,3,0,0.00723235
506274,Chengdu,103.6758375,30.59968018,202012,3,0,0.262126736
705987,Chengdu,103.8322921,30.73566747,202012,3,0,0.115306713
786413,Chengdu,103.720151,30.63099316,202012,3,0,0.054134838
650294,Chengdu,103.8021378,30.42549551,202012,3,0,0.054445891
629797,Chengdu,103.9296121,30.58961866,202012,3,0,0.021906829
532215,Chengdu,103.8731342,30.69451386,202012,3,0,0.10614294
440416,Chengdu,103.9179871,30.58985398,202012,3,0,0.02635706
554044,Chengdu,103.8598067,30.67646466,202012,3,0,0.023993056
440460,Chengdu,103.9284635,30.58944507,202012,3,0,0.022019676
538705,Chengdu,103.9195439,30.58389279,202012,3,0,0.181320891
452252,Chengdu,103.8238653,30.70159963,202012,3,0,0.028230613
540578,Chengdu,103.9208937,30.58402861,202012,3,0,0.03077691
554448,Chengdu,103.8434219,30.69405141,202012,3,0,0.199241898
533234,Chengdu,103.8621041,30.68561261,202012,3,0,0.171344039
706022,Chengdu,103.8282911,30.73453405,202012,3,0,0.167929688
533019,Chengdu,103.8677776,30.68288838,202012,3,0,0.02052228
464689,Chengdu,103.9455913,30.49578169,202101,0,0,0.031354167
568326,Chengdu,103.9319828,30.9865324,202101,0,0,0.169735243
569485,Chengdu,104.2682847,30.55587566,202101,0,0,0.247284433
726943,Chengdu,103.8031033,30.44597165,202101,0,0,0.365930266
759793,Chengdu,103.9859631,30.69251874,202101,0,0,0.067472512
638717,Chengdu,103.9347575,30.80146797,202101,0,0,0.087664931
706488,Chengdu,103.8113042,30.69396127,202101,0,0,0.118294271
769574,Chengdu,103.9627232,30.98742382,202101,0,0,0.048211806
778861,Chengdu,103.8995912,30.78977786,202101,0,0,0.141537905
482541,Chengdu,104.2668154,30.54929832,202101,0,0,0.094809028
565006,Chengdu,104.2341477,30.5670367,202101,0,0,0.13780816
715801,Chengdu,103.9188768,30.63707674,202101,0,0,0.032379919
639777,Chengdu,104.0287082,30.67421455,202101,0,0,0.016323785
674131,Chengdu,104.2336805,30.55475873,202101,0,0,0.151822917
462258,Chengdu,103.9703332,30.66466442,202101,0,0,0.035358796
565780,Chengdu,104.1757673,30.55974844,202101,0,0,0.043732639
601898,Chengdu,104.0057106,30.66739643,202101,0,0,0.026435185
665001,Chengdu,103.9292456,30.58925902,202101,0,0,0.02807581
459612,Chengdu,104.167303,30.57118616,202101,0,0,0.018936632
733220,Chengdu,103.9131096,30.82009311,202101,0,0,0.158430266
794353,Chengdu,103.8991857,30.78846231,202101,0,0,0.155701678
638294,Chengdu,103.9463711,30.79492148,202101,0,0,0.067627315
453397,Chengdu,103.7937797,30.44941721,202101,0,0,0.044856771
794125,Chengdu,103.9224463,30.81894436,202101,0,0,0.084036458
754979,Chengdu,103.9927488,30.674827,202101,0,0,0.20740162
437872,Chengdu,104.227173,30.56116691,202101,0,0,0.057107928
659519,Chengdu,104.0061118,30.55361287,202101,0,0,0.02323206
675439,Chengdu,104.2639507,30.5474532,202101,0,0,0.06364294
466363,Chengdu,103.9867392,30.51362044,202101,0,0,0.106812789
638967,Chengdu,103.9559916,30.7912795,202101,0,0,0.030740741
647420,Chengdu,104.3040594,30.6010957,202101,0,0,0.101231192
538466,Chengdu,103.999821,30.5488056,202101,0,0,0.004587674
649245,Chengdu,103.8174144,30.42346188,202101,0,0,0.10682581
520780,Chengdu,103.9450936,30.80724866,202101,0,0,0.125324074
668139,Chengdu,103.9054845,30.56406508,202101,0,0,0.071419271
465050,Chengdu,103.9496148,30.49472288,202101,0,0,0.055179398
683771,Chengdu,103.8818348,30.78134279,202101,0,0,0.063107639
619862,Chengdu,104.0060762,30.66992228,202101,0,0,0.080062211
591911,Chengdu,103.913431,30.62122269,202101,0,0,0.040001447
436953,Chengdu,103.9671339,30.6784267,202101,0,0,0.048988715
460094,Chengdu,104.1633933,30.56629742,202101,0,0,0.036025752
708927,Chengdu,104.2575151,30.5356804,202101,0,0,0.055162037
665635,Chengdu,103.9009987,30.61647778,202101,0,0,0.175212674
778690,Chengdu,103.9152098,30.81011917,202101,0,0,0.079800347
463231,Chengdu,103.9515834,30.67155407,202101,0,0,0.029620949
430831,Chengdu,103.8829807,30.82262923,202101,0,0,0.077148438
727127,Chengdu,103.7952039,30.43495189,202101,0,0,0.132044271
759569,Chengdu,103.983205,30.69094791,202101,0,0,0.142439236
674535,Chengdu,104.2365684,30.57939656,202101,0,0,0.011905382
466637,Chengdu,103.9741173,30.50523199,202101,0,0,0.138161169
482456,Chengdu,104.2727667,30.56237919,202101,0,0,0.018395544
522766,Chengdu,103.9692157,30.76526897,202103,0,0,0.126251447
773517,Chengdu,104.2339191,30.83314239,202103,0,0,0.10849537
455765,Chengdu,104.0967835,30.70895404,202103,0,0,0.095983796
546241,Chengdu,104.1704736,30.64307321,202103,0,0,0.21969184
555245,Chengdu,104.029457,30.5594912,202103,0,0,0.250695891
692883,Chengdu,104.132729,30.6925255,202103,0,0,0.028117766
775092,Chengdu,104.156374,30.60390359,202103,0,0,0.044415509
469158,Chengdu,104.1931155,30.80633217,202103,0,0,0.217476852
789522,Chengdu,104.0420554,30.72652462,202103,0,0,0.121820023
548284,Chengdu,104.1065619,30.6806083,202103,0,0,0.18629919
737652,Chengdu,104.1772983,30.80987603,202103,0,0,0.039275174
691646,Chengdu,103.8713137,30.83158635,202103,0,0,0.302048611
583413,Chengdu,104.2874328,30.8577637,202103,0,0,0.048434606
651337,Chengdu,104.0706618,30.51051175,202103,0,0,0.1889511
470125,Chengdu,103.8819129,30.79451659,202103,0,0,0.073887442
435068,Chengdu,104.1016618,30.66421805,202103,0,0,0.193297164
800014,Chengdu,104.0780387,30.71461033,202103,0,0,0.074061053
497872,Chengdu,104.1085174,30.6014314,202103,0,0,0.044456019
569638,Chengdu,104.1838384,30.64958162,202103,0,0,0.105918692
747053,Chengdu,104.0681794,30.66541453,202103,0,0,0.312498553
756957,Chengdu,104.0210047,30.69381938,202103,0,0,0.051047454
502997,Chengdu,104.0310941,30.58772625,202103,0,0,0.179434317
700198,Chengdu,103.9025964,30.75789019,202103,0,0,0.053211806
527563,Chengdu,104.1565779,30.79018695,202103,0,0,0.141799769
685455,Chengdu,104.0837582,30.5191337,202103,0,0,0.029091435
704692,Chengdu,103.9744246,30.77371778,202103,0,0,0.031134259
574546,Chengdu,104.1913394,30.8163555,202103,0,0,0.178252315
744223,Chengdu,104.1678386,30.59781248,202103,0,0,0.295202546
711721,Chengdu,103.9994934,30.52297601,202103,0,0,0.130588831
737142,Chengdu,104.095259,30.68995876,202103,0,0,0.226215278
587534,Chengdu,103.9449189,30.74608874,202103,0,0,0.109574653
475667,Chengdu,104.1041954,30.60006768,202103,0,0,0.117884838
485573,Chengdu,104.0884564,30.68699955,202103,0,0,0.152628762
496867,Chengdu,103.9746603,30.76193669,202103,0,0,0.019456019
513633,Chengdu,103.9628177,30.75456731,202103,0,0,0.070638021
469186,Chengdu,104.1903637,30.8020787,202103,0,0,0.022249711
695598,Chengdu,104.1168781,30.63051496,202103,0,0,0.063493924
557671,Chengdu,104.2508061,30.89300638,202103,0,0,0.041222512
434053,Chengdu,104.1705795,30.70603899,202103,0,0,0.096834491
647532,Chengdu,104.3050011,30.60531384,202103,0,0,0.024361979
758656,Chengdu,104.2561698,30.81367666,202103,0,0,0.057068866
518193,Chengdu,104.1851559,30.82661389,202103,0,0,0.007077546
650418,Chengdu,104.121711,30.73912595,202103,0,0,0.110208333
770453,Chengdu,104.1204381,30.78690353,202103,0,0,0.120146123
446707,Chengdu,104.1099181,30.59901008,202103,0,0,0.062864583
525564,Chengdu,104.0233571,30.68567893,202103,0,0,0.142644676
738672,Chengdu,104.0697216,30.7179594,202103,0,0,0.061383102
582249,Chengdu,104.2832529,30.88825194,202103,0,0,0.09691985
456428,Chengdu,104.0783234,30.7099962,202103,0,0,0.034603588
634502,Chengdu,104.0984265,30.63557719,202103,0,0,0.264373553
751345,Chengdu,104.018786,30.70929185,202103,0,0,0.063764468
509923,Chengdu,104.0616545,30.67382963,202104,1,0,0.159573206
778030,Chengdu,104.0712336,30.57694491,202104,1,0,0.18760706
640384,Chengdu,104.0339086,30.50693135,202104,1,0,0.059021991
623671,Chengdu,104.0583043,30.66150871,202104,1,0,0.11740162
597062,Chengdu,103.9687063,30.58438301,202104,1,0,0.227061632
659870,Chengdu,103.9766453,30.56678085,202104,1,0,0.120193866
728630,Chengdu,104.0608068,30.65934208,202104,1,0,0.237591146
617926,Chengdu,104.0798136,30.55992334,202104,1,0,0.129236111
464039,Chengdu,104.0570286,30.48818748,202104,1,0,0.219324363
634205,Chengdu,104.0685918,30.47552965,202104,1,0,0.239694734
428534,Chengdu,104.0675276,30.52309686,202104,1,0,0.192149884
459197,Chengdu,104.0241234,30.64309187,202104,1,0,0.20812066
504569,Chengdu,104.0792388,30.56004517,202104,1,0,0.348030961
745443,Chengdu,104.0706173,30.67079599,202104,1,0,0.189791667
764228,Chengdu,104.0441189,30.57853365,202104,1,0,0.148097512
551027,Chengdu,104.0944574,30.48232977,202104,1,0,0.2241739
602861,Chengdu,104.0233352,30.58919062,202104,1,0,0.127928241
508442,Chengdu,104.0376694,30.60007808,202104,1,0,0.101859086
660007,Chengdu,103.988942,30.57521436,202104,1,0,0.192102141
617004,Chengdu,104.0788295,30.52827278,202104,1,0,0.112342303
747036,Chengdu,104.0681372,30.66858536,202104,1,0,0.160458623
477485,Chengdu,104.0022815,30.63295611,202104,1,0,0.081867766
598053,Chengdu,104.0010923,30.63175846,202104,1,0,0.229743924
461127,Chengdu,104.0725775,30.59314891,202104,1,0,0.336883681
740096,Chengdu,103.981559,30.63324328,202104,1,0,0.223030961
778007,Chengdu,104.0723738,30.57401163,202104,1,0,0.088527199
773861,Chengdu,104.0679771,30.51672762,202104,1,0,0.072255498
476841,Chengdu,103.9660639,30.6006241,202104,1,0,0.145591725
737320,Chengdu,104.0412171,30.62925627,202104,1,0,0.234509549
478036,Chengdu,103.9824667,30.64063936,202104,1,0,0.093747106
645248,Chengdu,104.0470255,30.60757236,202104,1,0,0.047868924
639570,Chengdu,104.0574452,30.63042272,202104,1,0,0.134646991
656948,Chengdu,103.9713972,30.56953071,202104,1,0,0.113308738
504666,Chengdu,104.1045319,30.48806813,202104,1,0,0.090789931
598002,Chengdu,103.9991649,30.63558776,202104,1,0,0.037491319
688961,Chengdu,104.0896688,30.53809175,202104,1,0,0.074819155
622658,Chengdu,104.0412777,30.52641218,202104,1,0,0.046563947
431964,Chengdu,104.0125575,30.57337762,202104,1,0,0.024927662
728939,Chengdu,103.9647925,30.63418472,202104,1,0,0.065911458
621712,Chengdu,104.0340764,30.47923426,202104,1,0,0.026731771
757893,Chengdu,104.0527184,30.66122076,202104,1,0,0.076684028
702425,Chengdu,104.0272396,30.4787164,202104,1,0,0.143522859
464345,Chengdu,104.0410468,30.48797789,202104,1,0,0.311639178
616130,Chengdu,104.0789751,30.47497786,202104,1,0,0.067254051
646916,Chengdu,104.070659,30.61646295,202104,1,0,0.254814815
748709,Chengdu,104.0175844,30.66977716,202104,1,0,0.145677083
645026,Chengdu,104.0583279,30.59107105,202104,1,0,0.164796007
661424,Chengdu,104.035355,30.51055511,202104,1,0,0.071989294
713162,Chengdu,104.0161375,30.51906777,202104,1,0,0.063778935
783170,Chengdu,104.0649494,30.60908211,202104,1,0,0.007673611
577334,Chengdu,103.9604269,30.58618412,202104,1,0,0.099852431
519242,Chengdu,104.14579,30.68919552,202105,1,0,0.1642636
692762,Chengdu,104.1464848,30.68852437,202105,1,0,0.122824074
519234,Chengdu,104.1466429,30.68866168,202105,1,0,0.160293692
703926,Chengdu,104.0762835,30.62291506,202105,1,0,0.145646701
519316,Chengdu,104.1446842,30.68972518,202105,1,0,0.104639757
692757,Chengdu,104.146058,30.68879054,202105,1,0,0.10447338
618392,Chengdu,104.0813972,30.62443682,202105,1,0,0.089037905
692822,Chengdu,104.1436533,30.69067479,202105,1,0,0.18599537
631548,Chengdu,104.4586812,30.85661438,202106,1,0,0.256730324
598788,Chengdu,104.1583471,30.83079253,202106,1,0,0.042462384
582488,Chengdu,104.2665556,30.89908186,202106,1,0,0.155896991
520172,Chengdu,104.1413535,30.79510589,202106,1,0,0.059291088
507023,Chengdu,103.4632859,30.42821206,202106,1,0,0.111296296
583347,Chengdu,104.2875583,30.85794219,202106,1,0,0.153936632
633635,Chengdu,104.2855223,30.58133708,202106,1,0,0.459118924
607990,Chengdu,104.1932082,30.80573892,202106,1,0,0.295313947
537552,Chengdu,104.261737,30.82013447,202106,1,0,0.183993056
572689,Chengdu,103.5117763,30.20234955,202106,1,0,0.089476273
648575,Chengdu,103.8009346,30.41910081,202106,1,0,0.033650174
507027,Chengdu,103.4636138,30.42613,202106,1,0,0.129460359
480322,Chengdu,104.2024352,30.51285809,202106,1,0,0.424153646
573230,Chengdu,103.4778024,30.4128634,202106,1,0,0.197864583
456327,Chengdu,104.0720237,30.71578777,202106,1,0,0.217741609
558567,Chengdu,104.2505837,30.89683941,202106,1,0,0.030121528
739279,Chengdu,104.0008949,30.6062112,202106,1,0,0.092534722
735040,Chengdu,104.0593414,30.74220238,202106,1,0,0.101545139
489385,Chengdu,103.4793518,30.3870188,202106,1,0,0.180651042
567698,Chengdu,103.9604148,30.93757616,202106,1,0,0.116403356
493191,Chengdu,104.2236061,30.83654648,202106,1,0,0.279483507
726303,Chengdu,104.3837373,30.86257218,202106,1,0,0.061514757
569051,Chengdu,103.9623584,30.98036415,202106,1,0,0.053381076
777755,Chengdu,104.262582,30.82069281,202106,1,0,0.031694155
507607,Chengdu,103.5397419,30.59239201,202106,1,0,0.125170718
487086,Chengdu,104.1468016,30.75607438,202106,1,0,0.1064511
586540,Chengdu,103.6225538,30.99450599,202106,1,0,0.055504919
636787,Chengdu,103.6353762,30.99259148,202106,1,0,0.187536169
672763,Chengdu,104.2837798,30.58023765,202106,1,0,0.205095486
673387,Chengdu,104.2544216,30.55671037,202106,1,0,0.087848669
726328,Chengdu,104.3804613,30.8542307,202106,1,0,0.236060475
582221,Chengdu,104.2414844,30.89840904,202106,1,0,0.04130353
505822,Chengdu,103.7006236,30.59319505,202106,1,0,0.508208912
606656,Chengdu,104.0847947,30.7352866,202106,1,0,0.213819444
722630,Chengdu,103.6409977,31.00727212,202106,1,0,0.263832465
473241,Chengdu,103.9598319,31.00369822,202106,1,0,0.103287037
635569,Chengdu,103.677814,31.0321396,202106,1,0,0.089412616
558643,Chengdu,104.2770336,30.887833,202106,1,0,0.033713831
762890,Chengdu,104.4309613,30.85052212,202106,1,0,0.009696181
573990,Chengdu,103.534214,30.59146467,202106,1,0,0.232935475
731298,Chengdu,104.0262687,30.61027844,202106,1,0,0.137259838
507185,Chengdu,103.4702776,30.43065889,202106,1,0,0.028352141
445224,Chengdu,104.1189667,30.65848457,202106,1,0,0.120778356
621444,Chengdu,104.0938502,30.62670492,202106,1,0,0.095095486
758652,Chengdu,104.2558685,30.81399977,202106,1,0,0.075915799
709426,Chengdu,104.0425371,30.64047412,202106,1,0,0.037543403
673355,Chengdu,104.2560237,30.55979467,202106,1,0,0.060235822
561840,Chengdu,103.4807307,30.41745704,202106,1,0,0.065638021
669894,Chengdu,103.9190418,30.56551415,202106,1,0,0.090889757
445766,Chengdu,104.0836505,30.64467684,202106,1,0,0.2514511
629639,Chengdu,103.9990575,30.60128927,202106,1,0,0.030005787
799453,Chengdu,103.9018838,30.81263055,202107,2,0,0.069301215
